x,y
-0.0728094069993936,96.3490812438782
-0.130920657034325,93.8331969636142
-0.148667277516264,98.2829058745042
-0.23613982326718,95.9173803403465
-0.30399610650083,95.9832851598816
-0.358677483982211,98.2760718793769
-0.437550980212726,94.0110531813079
-0.665864446224549,98.1941621025983
-1.18468110406893,94.9982414097639
-1.96101750372154,96.7158792465949
-2.42863458954996,98.0680659834221
0.0330750526940573,97.2028508148766
0.058046351439538,93.2720888030325
0.074741609309994,99.6775541351539
0.143197775362866,99.6266082141221
0.171141091986648,94.047632726086
0.184163952489773,98.8149035175101
0.190430112785224,94.5128440852748
0.275258017403059,92.4335702683566
0.299389518688912,95.7299538374609
0.372689221170265,98.644671882809
0.373902663036579,93.5108352863582
0.426242352466175,96.8265311668255
0.506652454011606,96.8528808520964
0.513455134117261,98.5645941609828
0.520144489246182,95.3152307484509
0.520951583480658,93.2478927444139
0.543153450490793,97.592356748457
0.567743278853345,94.9525341038281
0.575196091775423,95.8203910583861
0.583563014297969,96.910919035205
0.604912334760702,100.009248805258
0.632355657996308,94.6970660573805
0.657196509801316,95.860165937849
0.689803891423423,98.3977572836817
0.70465855089911,97.0735440646244
0.707892547891485,95.7709704566988
0.827578110643926,94.7576466124295
0.840059008503745,93.3578982000039
0.845507317942312,97.8175611715098
0.887159744771699,97.5368958294528
0.918454641940198,99.160074076247
0.954579519996891,94.4110579411161
0.985378589599352,95.8263602527306
0.990410631974266,97.4480307361532
0.99641229567625,96.27919202613
1.03795256139137,97.5583774766436
1.05812982606845,95.1475974642616
1.07388815437646,93.9697318398943
1.08319179645998,99.3043521433525
1.10738002325668,95.1542597415747
1.12799769047707,96.1653622403595
1.13314567489048,94.0147001941596
1.16761049674866,98.8546075792663
1.17660185819473,93.8932783871541
1.17964765568732,94.219967619857
1.19448557101201,96.0145045411304
1.19990401842674,98.2150097776375
1.20199826761754,96.6848589176843
1.22490192898639,93.2402576313881
1.25401718326369,96.2644222979366
1.26804462722212,96.0517237046665
1.2781591973633,94.7263973718414
1.28993086323766,95.9301903813916
1.2962788657966,93.7013651754652
1.30691583431988,95.0332098131516
1.36416821170902,95.8024985802299
1.37045240304844,99.248833686255
1.3781724032146,94.6178329147327
1.40778225564843,95.1769204056386
1.41260113547672,94.3284732749897
1.42866821587799,99.4106395623266
1.43863385605803,96.8613743266779
1.44636568295657,93.1320440893328
1.4594613060616,95.3513433471739
1.4632915450708,95.7873127580956
1.47703098288614,94.0563703036298
1.49878635070883,98.9235838454665
1.50105296501763,94.6858115581902
1.54714286891357,98.6987514195629
